accountsLoggedIntoFromDeviceInLastDay,accountsLoggedIntoFromDeviceInLastWeek,accountsLoggedIntoFromDeviceInLastMonth,areBarberAndClientUsingTheSameDevice,barberClientCount,barberMobilePayTransactionsUnderReview,barberRejectedTransactionsAllTime,barberTransactionsAllTime,barberProcessedTransactionsAllTime,barberTransactionsCreatedAndProcessedInLast1Hour,barberUnregisteredClientCount,clientAccountEmailChangedInLastDay,clientAccountRegisteredApprovedDeviceInLastDay,clientDeviceCount,clientMobilePayFraudAssessmentsPendingReview,clientPaymentMethodChangesInLastHour,clientPaymentMethodChangesInLastDay,clientPaymentMethodChangesInLastWeek,clientPaymentMethodChangesInLastMonth,clientPaymentMethodChangesInLastThreeMonths,clientTransactionsInLast1Hour,clientTransactionsAllTime,clientProcessedTransactionsAllTime,clientTransactionsWithBarberAllTime,clientIPAndMerchantAccountCreationIPMatch,daysBetweenBarberSignupAndBooking,deviceMobilePayFraudAssessmentsPendingReview,hasBarberClientRelation,hoursBetweenBookingAndAppointmentStart,hoursBetweenClientSignupAndBooking,isWalletPaymentMethod,minutesBetweenBookingAndAppointmentStart,mobilePayTransactionsCreatedFromDeviceInLastHour,mobilePayTransactionsCreatedFromDeviceInLastDay,mobilePayTransactionsCreatedFromDeviceInLastWeek,mobilePayTransactionsCreatedFromDeviceInLastMonth,mobilePayTransactionsCreatedFromIPInLastHour,mobilePayTransactionsCreatedFromIPInLastDay,mobilePayTransactionsCreatedFromIPInLastWeek,mobilePayTransactionsCreatedFromIPInLastMonth,rejectedClientTransactions,tipAmountToServicePriceRatio,transactionDisputesCreatedFromIPAllTime,transactionTotal,is_fraud,,,known_values
0,0,0,FALSE,190,0,0,1430,1192,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,7,6,7,FALSE,750,0,TRUE,3,13943,TRUE,230,1,1,1,1,1,1,1,1,0,0.2,0,6.95,,,,FALSE
0,0,0,FALSE,636,0,2,2070,1261,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,1680,0,FALSE,190,4747,TRUE,11439,1,1,1,1,1,1,1,1,0,0,0,160.95,,,,FALSE
0,0,0,FALSE,143,0,0,26,22,0,43,FALSE,FALSE,1,0,0,0,0,0,1,1,2,1,2,FALSE,737,0,TRUE,30,1699,TRUE,1804,1,1,1,1,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,1292,0,8,1766,1305,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,19,18,5,FALSE,1994,0,TRUE,1,13942,TRUE,115,1,1,1,2,1,1,1,1,0,0.1,0,33.95,,,,FALSE
0,0,0,FALSE,294,0,5,500,363,0,1,FALSE,FALSE,1,0,0,0,0,0,0,1,93,54,74,FALSE,744,0,TRUE,0,13537,FALSE,49,1,7,22,57,1,1,2,3,3,1,0,60.95,,,,TRUE
1,1,1,FALSE,167,0,0,299,2,0,0,FALSE,TRUE,1,0,1,1,1,1,1,2,3,0,0,FALSE,327,0,TRUE,29,12529,FALSE,1748,2,2,2,2,2,2,2,2,0,0,0,40.95,,,,TRUE
0,0,0,FALSE,581,0,0,1548,1329,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,35,22,35,FALSE,886,0,TRUE,63,13587,FALSE,3827,2,2,2,3,2,2,2,2,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,463,0,0,965,844,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,23,21,23,FALSE,900,0,TRUE,78,14015,FALSE,4711,1,1,1,2,1,1,1,2,0,0.2,0,30.95,,,,FALSE
0,0,0,FALSE,223,0,0,1139,877,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,10,8,6,FALSE,497,0,TRUE,36,1858,FALSE,2172,1,1,1,4,1,1,1,4,0,0.15,0,58.45,,,,FALSE
1,1,1,FALSE,68,0,1,33,23,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,258,0,TRUE,18,19,FALSE,1139,1,1,1,1,1,1,1,1,0,0.5,0,158.45,,,,TRUE
0,0,0,FALSE,254,0,0,1883,1676,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,5,4,5,FALSE,2329,0,TRUE,74,1923,FALSE,4465,1,1,1,2,1,1,1,1,0,0.38,0,36.95,,,,FALSE
0,0,0,FALSE,60,0,0,80,68,0,1,FALSE,FALSE,1,0,0,0,0,0,0,1,11,8,1,FALSE,940,0,FALSE,4,13938,FALSE,244,1,1,1,1,1,1,1,1,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,685,0,0,10531,5149,0,2,FALSE,FALSE,1,0,0,0,0,0,0,1,40,19,40,FALSE,1753,0,TRUE,108,14054,TRUE,6533,1,1,1,2,1,1,1,3,0,0.03,0,31.95,,,,FALSE
1,1,1,FALSE,435,0,4,284,218,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,861,0,FALSE,0,0,FALSE,40,1,1,1,1,2,2,2,6,0,0,2,90.95,,,,TRUE
0,0,0,FALSE,362,0,0,1355,1188,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,756,0,TRUE,24,13991,TRUE,1483,1,1,1,1,1,1,1,1,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,274,0,0,238,189,0,0,FALSE,TRUE,1,0,0,0,0,0,0,0,3,2,1,FALSE,790,0,TRUE,2,10013,TRUE,133,0,1,1,1,0,0,0,0,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,508,0,0,2219,1751,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,56,48,15,FALSE,667,0,TRUE,1,13966,TRUE,64,1,1,1,3,1,1,1,2,0,0.2,0,30.95,,,,FALSE
0,0,1,FALSE,236,0,0,1884,1579,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,26,23,26,FALSE,1174,0,TRUE,5,13944,TRUE,326,1,1,2,4,1,1,1,2,0,0,0,20.95,,,,FALSE
0,0,0,FALSE,350,0,0,4192,3488,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,54,42,54,FALSE,819,0,TRUE,70,14034,FALSE,4247,0,0,0,0,1,1,1,3,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,93,0,0,193,167,0,74,FALSE,FALSE,1,0,0,0,0,0,0,1,4,3,3,FALSE,271,0,TRUE,11,13959,TRUE,701,1,1,1,2,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,1015,0,0,2220,1962,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,23,20,20,FALSE,1929,0,TRUE,115,14055,FALSE,6926,1,1,2,2,1,1,2,2,0,0,0,50.95,,,,FALSE
0,0,0,FALSE,588,0,0,378,299,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,20,13,8,FALSE,1369,0,TRUE,28,13968,FALSE,1692,1,1,1,2,1,1,1,1,0,0.2,0,30.95,,,,FALSE
0,0,0,FALSE,211,0,0,670,530,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,5,4,5,FALSE,1511,0,TRUE,42,13989,FALSE,2544,1,1,1,2,1,1,1,1,0,0.12,0,48.95,,,,FALSE
0,0,0,FALSE,453,0,0,1341,1167,0,0,FALSE,FALSE,1,0,0,0,0,1,2,1,18,13,11,FALSE,1556,0,TRUE,80,11684,FALSE,4856,1,1,1,2,1,1,1,1,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,616,0,0,388,221,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,8,5,8,FALSE,1524,0,TRUE,65,4262,TRUE,3943,1,1,1,1,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,465,0,0,3911,3251,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,10,8,10,FALSE,852,0,TRUE,115,9996,TRUE,6957,1,1,1,1,1,1,1,1,0,0,0,20.95,,,,FALSE
0,0,0,FALSE,430,0,0,2100,1857,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,18,14,18,FALSE,2304,0,TRUE,40,9565,FALSE,2404,1,1,1,1,1,1,1,1,0,0.24,0,31.95,,,,FALSE
0,0,0,FALSE,670,0,1,2325,1975,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,47,38,6,FALSE,1812,0,TRUE,93,14033,TRUE,5582,1,1,1,4,1,1,1,4,0,0.15,0,58.45,,,,FALSE
0,0,0,FALSE,597,0,0,1814,1566,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,9,8,9,FALSE,710,0,TRUE,0,10498,TRUE,49,1,1,1,2,1,1,3,5,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,53,0,0,66,42,0,11,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,217,0,FALSE,16,13992,FALSE,968,1,1,1,1,1,1,1,1,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,603,0,0,5259,4390,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,48,41,47,FALSE,1744,0,TRUE,32,13983,TRUE,1922,1,1,1,2,1,1,3,5,0,0.2,0,60.95,,,,FALSE
0,0,0,FALSE,463,0,0,2759,2303,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,9,6,9,FALSE,348,0,TRUE,77,8283,FALSE,4644,1,1,1,2,1,1,1,1,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,244,0,0,332,294,0,25,FALSE,FALSE,1,0,1,1,1,1,2,1,2,1,2,FALSE,202,0,TRUE,178,4967,FALSE,10689,1,1,1,1,1,1,1,1,0,0,0,30.95,,,,FALSE
1,1,1,FALSE,245,0,0,711,397,0,35,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,301,0,FALSE,31,31,TRUE,1871,1,1,1,1,1,1,1,1,0,0.5,0,30.95,,,,FALSE
0,0,0,FALSE,750,0,0,5292,4321,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,51,40,39,FALSE,1305,0,TRUE,69,14011,TRUE,4185,1,1,1,2,1,1,1,1,0,0,0,52.95,,,,FALSE
0,0,0,FALSE,891,0,0,1066,877,0,1,FALSE,FALSE,1,0,0,0,0,0,0,1,16,14,16,FALSE,2603,0,TRUE,288,11448,FALSE,17284,1,1,1,2,1,1,1,1,0,0.2,0,51.35,,,,FALSE
0,1,1,FALSE,1220,0,1,12702,7648,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,1911,0,FALSE,169,261,FALSE,10174,1,1,1,1,1,1,1,1,0,0,0,37.95,,,,FALSE
0,0,0,FALSE,407,0,1,787,497,0,0,FALSE,FALSE,1,0,1,2,2,3,3,1,5,2,4,FALSE,1389,0,TRUE,8,2735,FALSE,531,1,2,2,3,1,1,1,2,0,0.1,0,55.95,,,,TRUE
0,0,0,FALSE,2539,0,0,1752,1144,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,3,1,3,FALSE,2057,0,TRUE,1,13936,TRUE,67,1,1,1,1,1,1,1,2,0,0,0,50.95,,,,FALSE
0,0,0,FALSE,722,0,0,826,693,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,6,5,6,FALSE,1489,0,TRUE,5,13966,FALSE,305,1,1,1,1,1,1,2,2,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,286,0,0,1505,1274,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,2,1,2,FALSE,489,0,TRUE,15,1389,FALSE,959,1,1,1,1,1,1,3,5,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,286,0,0,1950,1633,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,46,42,46,FALSE,1421,0,TRUE,38,14008,FALSE,2298,1,1,2,6,1,1,2,4,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,1029,0,0,505,316,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,2,0,2,FALSE,1986,0,TRUE,71,8083,TRUE,4260,1,1,1,1,1,1,1,1,0,0,0,42.95,,,,FALSE
0,0,0,FALSE,335,0,0,559,464,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,65,51,65,FALSE,1449,0,TRUE,515,14472,FALSE,30930,1,1,4,5,1,1,1,2,0,0.12,0,43.95,,,,FALSE
0,0,0,FALSE,1086,0,0,909,581,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,6,8,FALSE,1362,0,TRUE,0,13964,TRUE,49,1,1,2,5,1,1,1,1,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,980,0,0,1042,785,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,10,7,10,FALSE,1212,0,TRUE,14,13985,TRUE,880,1,1,1,2,1,1,1,1,0,0.22,0,50.95,,,,FALSE
0,0,0,FALSE,519,0,0,2667,2320,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,34,23,8,FALSE,572,0,TRUE,1,13962,TRUE,85,1,1,1,2,1,1,1,2,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,528,0,0,5769,3887,0,1,FALSE,FALSE,1,0,1,1,1,1,1,1,96,79,96,FALSE,2152,0,TRUE,58,14034,FALSE,3520,1,1,1,2,1,1,1,2,0,0.1,0,79.95,,,,FALSE
0,0,0,FALSE,657,0,0,2317,1779,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,3,2,3,FALSE,1012,0,TRUE,48,5036,TRUE,2885,1,1,1,1,1,1,1,1,0,0.14,0,40.95,,,,FALSE
1,1,1,FALSE,98,0,0,75,62,0,474,FALSE,FALSE,1,0,0,0,0,0,0,1,16,14,1,FALSE,1761,0,FALSE,4,13941,TRUE,241,1,1,1,1,1,1,1,2,0,0.18,0,65.85,,,,FALSE
0,0,1,FALSE,460,0,0,3890,3028,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,73,55,73,FALSE,1010,0,TRUE,73,14032,TRUE,4432,1,1,1,2,1,1,1,2,0,0.08,0,70.95,,,,FALSE
0,0,0,FALSE,1126,0,0,2475,2015,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,5,4,4,FALSE,1260,0,TRUE,71,14014,FALSE,4292,1,1,1,2,1,1,1,1,0,0.07,0,48.95,,,,FALSE
0,0,0,FALSE,447,0,0,1236,893,1,0,FALSE,FALSE,1,0,1,1,1,1,1,1,6,4,5,FALSE,1980,0,TRUE,43,13154,FALSE,2635,1,1,1,2,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,594,0,0,2790,2217,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,51,44,51,FALSE,1593,0,TRUE,20,13987,FALSE,1243,1,1,1,3,1,1,1,3,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,109,0,0,151,109,0,0,FALSE,FALSE,1,0,1,1,1,3,3,1,7,6,7,FALSE,167,0,TRUE,2,1826,FALSE,156,1,1,1,4,1,1,1,1,0,0,0,40.95,,,,TRUE
0,0,0,FALSE,708,0,0,7427,446,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,25,0,25,FALSE,1208,0,TRUE,18,13960,FALSE,1105,1,1,1,1,1,1,1,1,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,247,0,0,1492,137,0,0,FALSE,FALSE,1,0,0,0,0,1,1,1,34,0,34,FALSE,839,0,TRUE,83,8999,FALSE,4990,1,1,1,4,1,1,1,1,0,0,0,40.95,,,,FALSE
1,1,1,FALSE,2,5,1,8,1,0,0,FALSE,FALSE,1,5,5,6,6,6,6,7,8,1,0,FALSE,6,5,TRUE,5,25,FALSE,329,7,8,8,8,7,7,7,10,1,0,0,50.95,,,,TRUE
0,0,0,FALSE,540,0,0,3043,2392,0,2,FALSE,FALSE,2,0,0,0,0,0,0,1,31,26,31,FALSE,1263,0,TRUE,71,14016,TRUE,4318,1,1,1,2,1,1,1,1,0,0.2,0,20.95,,,,FALSE
0,0,0,FALSE,224,0,0,259,225,0,181,FALSE,FALSE,1,0,0,0,0,0,0,1,2,1,2,FALSE,313,0,TRUE,69,7115,TRUE,4199,1,1,1,2,1,1,1,2,0,0.17,0,70.95,,,,FALSE
0,0,1,FALSE,477,0,0,3520,2916,0,0,FALSE,FALSE,3,0,0,0,0,0,0,1,33,32,33,FALSE,1605,0,TRUE,14,13990,FALSE,883,1,1,1,2,1,1,2,2,0,0.23,0,26.78,,,,FALSE
0,0,0,FALSE,366,0,0,1339,1150,0,0,FALSE,FALSE,1,0,1,1,1,1,3,1,4,1,0,FALSE,1914,0,TRUE,85,12858,FALSE,5141,1,1,1,1,1,1,1,1,0,0.04,0,52.95,,,,TRUE
0,0,0,FALSE,220,0,1,210,156,0,22,FALSE,FALSE,1,0,0,0,0,0,0,1,3,2,3,FALSE,256,0,TRUE,86,14034,TRUE,5168,1,1,1,2,1,1,1,2,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,219,0,0,552,484,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,2,4,FALSE,1023,0,TRUE,1,4837,TRUE,69,0,0,0,2,0,0,0,0,0,0.33,0,60.95,,,,FALSE
0,0,0,FALSE,276,0,0,1933,1779,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,59,51,34,FALSE,1647,0,TRUE,73,14015,TRUE,4432,1,1,1,2,1,1,3,9,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,224,0,0,498,380,0,0,FALSE,FALSE,1,0,1,1,1,1,1,2,2,0,2,FALSE,574,0,TRUE,101,11803,FALSE,6060,2,2,2,2,2,2,2,2,0,0,0,45.95,,,,FALSE
0,0,0,FALSE,172,0,0,795,544,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,48,40,8,FALSE,300,0,TRUE,65,14035,FALSE,3942,1,1,1,1,1,1,1,3,0,0.18,0,36.35,,,,FALSE
1,1,1,FALSE,730,0,3,2092,1139,0,0,FALSE,FALSE,1,0,2,2,2,2,2,2,2,0,0,FALSE,718,0,TRUE,110,111,FALSE,6642,2,2,2,2,2,2,2,2,0,0.18,0,148.45,,,,TRUE
0,0,0,FALSE,407,0,0,2093,1877,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,745,0,FALSE,3,5596,TRUE,214,1,1,1,1,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,345,0,0,81,51,0,0,FALSE,FALSE,1,0,0,0,0,1,1,1,2,0,2,FALSE,1126,0,TRUE,264,5234,FALSE,15882,0,0,0,1,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,1220,0,1,3311,2623,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,7,5,7,FALSE,1806,0,TRUE,50,3502,TRUE,3015,1,1,1,1,1,1,1,1,0,0.33,0,40.95,,,,FALSE
0,0,0,FALSE,248,0,2,345,246,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,23,19,3,FALSE,1196,0,TRUE,162,10754,FALSE,9763,1,2,2,4,1,1,1,1,0,0,0,45.95,,,,TRUE
0,0,0,FALSE,1323,0,2,6209,4319,0,0,FALSE,FALSE,1,0,1,1,2,3,4,1,17,9,0,FALSE,1797,0,TRUE,67,12882,FALSE,4043,1,1,1,2,1,1,1,2,0,0,0,35.95,,,,TRUE
0,1,1,FALSE,976,0,0,1179,1006,0,0,FALSE,FALSE,1,0,0,0,2,2,2,1,5,0,0,FALSE,1855,0,TRUE,51,176,FALSE,3115,1,3,5,5,1,1,1,1,0,0,0,32.95,,,,TRUE
0,0,0,FALSE,343,0,1,1895,1648,0,0,FALSE,FALSE,4,0,1,1,1,1,1,1,6,4,0,FALSE,630,0,TRUE,0,13335,FALSE,42,1,1,1,1,1,1,1,1,0,0,0,20.95,,,,TRUE
0,0,0,FALSE,826,0,0,9175,4033,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,141,74,141,FALSE,2489,0,TRUE,81,14039,TRUE,4911,1,1,1,5,1,2,2,4,0,0.1,0,72.45,,,,FALSE
0,0,0,FALSE,481,0,0,2199,1812,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,76,57,76,FALSE,1270,0,TRUE,40,13987,TRUE,2457,1,1,2,6,1,1,2,4,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,891,0,2,1406,1132,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,3,2,3,FALSE,1184,0,TRUE,3,13941,TRUE,183,1,1,1,1,1,1,1,1,0,0.15,0,75.95,,,,FALSE
0,0,0,FALSE,389,0,1,2824,2507,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,38,28,38,FALSE,1908,0,TRUE,13,9737,FALSE,793,1,1,2,5,1,1,1,1,0,0.2,0,48.95,,,,FALSE
1,1,1,FALSE,336,0,1,30,21,0,12,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,301,0,FALSE,5,5,FALSE,307,1,1,1,1,1,3,3,3,0,0.1,0,55.95,,,,TRUE
0,0,0,FALSE,339,0,0,2738,1848,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,29,0,29,FALSE,669,0,TRUE,48,14015,TRUE,2908,2,2,2,6,2,2,3,8,0,0,0,27.95,,,,FALSE
0,0,0,FALSE,1364,0,0,3177,2556,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,14,12,14,FALSE,2226,0,TRUE,27,13985,FALSE,1668,1,1,1,2,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,222,0,1,514,399,0,0,FALSE,FALSE,2,0,0,0,0,0,1,1,48,35,48,FALSE,1902,0,TRUE,70,8761,FALSE,4201,1,1,1,6,1,1,1,4,0,0,0,50.95,,,,FALSE
0,0,0,FALSE,338,0,2,690,549,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,9,11,FALSE,1269,0,TRUE,6,13942,TRUE,365,1,1,1,2,1,1,1,2,0,0.18,0,30.45,,,,FALSE
0,0,0,FALSE,356,0,0,585,489,0,0,FALSE,FALSE,1,0,1,1,1,1,2,1,6,5,5,FALSE,1340,0,TRUE,14,13983,FALSE,843,1,1,1,2,1,1,1,1,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,266,0,0,2141,1867,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,37,33,37,FALSE,1932,0,TRUE,7,13965,FALSE,428,1,1,1,1,1,1,2,2,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,329,0,0,3264,2874,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,32,30,30,FALSE,804,0,TRUE,17,13987,FALSE,1077,2,2,2,2,2,2,2,2,0,0.1,0,35.05,,,,FALSE
0,0,0,FALSE,731,0,0,782,609,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,6,4,5,FALSE,1180,0,TRUE,46,2852,TRUE,2816,1,1,1,2,0,0,1,1,0,0.18,0,36.35,,,,FALSE
0,0,0,FALSE,33,0,0,21,16,0,2,FALSE,FALSE,2,0,0,0,0,0,0,2,18,14,4,FALSE,73,0,TRUE,7,13943,TRUE,469,2,2,2,2,2,2,4,5,0,0.2,0,36.95,,,,FALSE
0,0,0,FALSE,452,0,0,1307,1132,0,0,FALSE,FALSE,1,0,0,0,0,1,1,1,2,1,2,FALSE,1676,0,TRUE,62,1388,FALSE,3748,1,1,1,2,1,1,1,2,0,0,0,45.95,,,,FALSE
0,0,0,FALSE,332,0,0,2893,2254,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,16,13,16,FALSE,1603,0,TRUE,18,13963,TRUE,1122,1,1,1,1,1,1,1,3,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,781,0,1,2529,2263,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,19,16,17,FALSE,1787,0,TRUE,27,13992,TRUE,1640,1,1,1,2,1,1,1,1,0,0.08,0,70.95,,,,FALSE
0,0,0,FALSE,193,0,0,875,744,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,2,1,2,FALSE,708,0,TRUE,25,801,TRUE,1537,1,1,1,1,1,1,1,2,0,0.2,0,36.95,,,,FALSE
0,1,1,FALSE,144,0,0,76,29,0,0,FALSE,FALSE,1,0,1,2,2,2,2,1,3,1,3,FALSE,280,0,TRUE,0,26,FALSE,32,1,3,3,3,1,1,2,5,0,0.13,0,45.95,,,,TRUE
0,0,0,FALSE,472,0,1,2994,2533,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,113,84,113,FALSE,1037,0,TRUE,114,14057,FALSE,6845,1,1,1,2,1,1,1,1,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,356,0,0,770,708,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,8,7,8,FALSE,444,0,TRUE,9,13967,TRUE,582,1,1,1,2,1,1,1,1,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,454,0,0,1585,1294,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,5,3,5,FALSE,1271,0,TRUE,1,13958,TRUE,100,1,1,1,3,1,1,1,1,0,0.1,0,47.15,,,,FALSE
0,0,0,FALSE,586,0,1,2550,1852,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,829,0,TRUE,72,6956,TRUE,4333,1,1,1,1,1,1,1,2,0,0,0,40.95,,,,FALSE
1,1,1,FALSE,874,0,0,2452,1893,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,1089,0,FALSE,108,108,TRUE,6490,1,1,1,1,1,1,1,1,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,569,0,0,3870,3506,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,61,59,61,FALSE,1735,0,TRUE,13,13983,FALSE,792,1,1,1,4,1,1,2,4,0,0,0,50.95,,,,FALSE
0,0,0,FALSE,590,0,0,709,591,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,15,13,15,FALSE,887,0,TRUE,98,5230,TRUE,5904,1,1,1,4,1,1,2,5,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,750,0,0,5179,4712,0,1,FALSE,FALSE,1,0,1,1,1,1,1,1,2,1,2,FALSE,2336,0,TRUE,19,2477,FALSE,1186,1,1,1,1,1,1,1,1,0,0.2,0,26.15,,,,FALSE
0,0,0,FALSE,664,0,0,565,420,0,0,FALSE,FALSE,3,0,0,0,0,1,1,1,7,6,7,FALSE,1510,0,TRUE,12,8913,FALSE,722,1,1,1,2,1,1,1,2,0,0.67,0,50.95,,,,FALSE
0,0,0,FALSE,339,0,0,2731,1846,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,27,22,27,FALSE,669,0,TRUE,29,13990,FALSE,1747,1,1,1,2,1,1,1,1,0,0,0,22.95,,,,FALSE
0,0,0,FALSE,356,0,0,6779,5621,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,64,59,64,FALSE,1518,0,TRUE,19,13964,FALSE,1164,1,1,1,2,1,1,1,2,0,0.06,0,37.95,,,,FALSE
0,0,0,FALSE,366,0,0,1695,1502,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,27,21,26,FALSE,858,0,TRUE,85,9786,TRUE,5142,1,1,1,3,1,1,1,1,0,0.09,1,50,,,,FALSE
0,0,0,FALSE,1045,0,0,734,606,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,20,16,20,FALSE,1860,0,TRUE,85,14032,FALSE,5146,1,1,2,2,1,1,2,2,0,0.09,0,60.95,,,,FALSE
0,0,0,FALSE,408,0,0,609,422,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,16,13,1,FALSE,638,0,TRUE,35,13983,TRUE,2105,1,1,1,1,1,1,1,1,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,1110,0,0,530,420,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,6,4,6,FALSE,1176,0,TRUE,42,6934,TRUE,2529,1,1,2,2,1,1,2,5,0,0,0,30.95,,,,FALSE
